source,source_detail,text,rating,date,url,themes,mode
play_store,com.myntra.android,"Overpriced & No Return Very disappointing experience with Myntra. The product has an MRP of only ₹2,899, but I paid ₹700+ more than the MRP. On top of that, there is no return or exchange option available for this product. Customers should be clearly informed about such pricing and return restrictions before purchasing. Definitely not a satisfactory experience",1,2026-08-16,,price_value_anxiety|delivery_return_fear,rules
play_store,com.myntra.android,it was nice and easy for me to shop and look for items i needed,5,2026-08-16,,,rules
play_store,com.myntra.android,nice aap and service,5,2026-08-16,,,rules
play_store,com.myntra.android,very nice experience,5,2026-08-16,,,rules
play_store,com.myntra.android,the delivery atleast on my location always comes early products are good. app is minimal yet helpfull.,5,2026-08-16,,,rules
play_store,com.myntra.android,Great app for clothing and footwear ❤️,5,2026-08-16,,,rules
play_store,com.myntra.android,"In the good old days Hero Honda used to have a TV ad with the tagline, 'fill it, shut it, forget it'. Myntra has a similar tagline... Buy it, We won't deliver it, Forget your money. Their chat actually has an option called... Shall we go ahead and take a complaint. What is the other option.... Do you want to forget your order and donate the money to Myntra? Its humanly impossible to be more incompetent than Myntra. It's basically a scam masquerading as a legitimate business.",1,2026-08-16,,,rules
play_store,com.myntra.android,"One of the best myntra..so affortable ,abd stylish at the same time...No words just amazing",5,2026-08-16,,,rules
play_store,com.myntra.android,worst service fraud service don't buy Myntra It cheat people waste people time worst service no 1 cheating and fraud aap it is,1,2026-08-16,,,rules
play_store,com.myntra.android,"Myntra भारत का एक प्रसिद्ध और भरोसेमंद ऑनलाइन फैशन प्लेटफ़ॉर्म है, जिसने लोगों के लिए फैशन और शॉपिंग को बेहद आसान और सुविधाजनक बना दिया है। आज के डिजिटल दौर में जब लोग अपने घर से ही अपनी पसंद की चीज़ें खरीदना चाहते हैं, Myntra एक बेहतरीन विकल्प बनकर सामने आया है। इसकी मदद से हम अपने मोबाइल फोन से कुछ ही मिनटों में कपड़े और फैशन से जुड़ी अनेक चीज़ें देख और खरीद सकते हैं। Myntra की सबसे बड़ी खासियत इसकी शानदार और आकर्षक कलेक्शन है। यहाँ महिलाओं, पुरुषों और बच्चों के लिए अलग-अलग प्रकार के कपड़े उपल",5,2026-08-16,,,rules
play_store,com.myntra.android,It is a nice shopping platform i love it,5,2026-08-16,,,rules
play_store,com.myntra.android,although expensive quality don't lie moreover friendly app with good customer care is just cherry on top,5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,Best app for online shopping of clothes,5,2026-08-16,,,rules
play_store,com.myntra.android,quality products🩷,5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,smooth interface,5,2026-08-16,,,rules
play_store,com.myntra.android,best quality product,5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,good for easily shopping,5,2026-08-16,,,rules
play_store,com.myntra.android,best product always from a best place,5,2026-08-16,,,rules
play_store,com.myntra.android,very good experience India's most popular app Myntra fashion,5,2026-08-16,,,rules
play_store,com.myntra.android,very good aap 👌,5,2026-08-16,,,rules
play_store,com.myntra.android,good experience with myntra,5,2026-08-16,,,rules
play_store,com.myntra.android,Nice experience overall,5,2026-08-16,,,rules
play_store,com.myntra.android,Good products and offers .Faster delivery service.,5,2026-08-16,,,rules
play_store,com.myntra.android,very happy and good quality,5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,the customer care service of this app simply doesn't exist. if any issues appear regarding return or delivery there's no help provided. you are on your own.,4,2026-08-16,,,rules
play_store,com.myntra.android,"awesome, one of the best kurta sets are available on myntra",4,2026-08-16,,,rules
play_store,com.myntra.android,even after applying gift cart they are charging 49rs more ?,2,2026-08-16,,,rules
play_store,com.myntra.android,best of the best 💐,5,2026-08-16,,,rules
play_store,com.myntra.android,"wahiyat customer support, policies.........",1,2026-08-16,,,rules
play_store,com.myntra.android,"Trusted app, always get genuine brand , good material n exchange n return easily 👌",4,2026-08-16,,quality_doubt|delivery_return_fear,rules
play_store,com.myntra.android,myntra in very usefull app for all products ❤️❤️,5,2026-08-16,,,rules
play_store,com.myntra.android,nice app to shop.,5,2026-08-16,,,rules
play_store,com.myntra.android,amazing application to order the product and hassle free return delivery in many products up to 14 days and your payment also credited in you account in 1 day if you return the parcel and delivery boy has pick-up your return product,5,2026-08-16,,,rules
play_store,com.myntra.android,very nice Thankyou.,5,2026-08-16,,,rules
play_store,com.myntra.android,amazing experience fully satisfied,5,2026-08-16,,,rules
play_store,com.myntra.android,"Very very nice, great soaping app.",5,2026-08-16,,,rules
play_store,com.myntra.android,very nice app we get quality of products,5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,at first they were accepting all my UGC posts later I have uploaded many post and video it been 1 month but still accepting even I have msged through email but no response,2,2026-08-16,,,rules
play_store,com.myntra.android,this is the best online app,5,2026-08-16,,,rules
play_store,com.myntra.android,The best app for online shopping.,5,2026-08-16,,,rules
play_store,com.myntra.android,I never assumed that Myntra will make me feel so worst ever This made me feel like I should never use myntra again without any confirmation how come they deactivate account and also they are not giving any solution to it and this is not a only app for shopping and many app are available with best service I personally suggest to shop on other apps also which is giving best offers and service with the same product and just platform is different,1,2026-08-16,,,rules
play_store,com.myntra.android,The only online shopping app I've been using for 10 years.,5,2026-08-16,,,rules
play_store,com.myntra.android,Myntra is the one of the best shopping app. I'm using it from last 5years,5,2026-08-16,,,rules
play_store,com.myntra.android,All products ablable,4,2026-08-16,,,rules
play_store,com.myntra.android,Myntra good fashion app,5,2026-08-16,,,rules
play_store,com.myntra.android,i have been a regular customer for myntra but lately they are selling fraud and damaged products and customer service is not good I ordered track pants of moda rapido brand but they sent me some foot path brands i was unable to exchange as i was out of station when i returned and opened the package i was shocked to see what they have sent me and return window has been closed,1,2026-08-16,,delivery_return_fear,rules
play_store,com.myntra.android,very good aap and good quality product,5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,super quality branded clothes with low budget,5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,this app selld orignal brands it is good,5,2026-08-16,,,rules
play_store,com.myntra.android,it's nice and has a very fast delivery,5,2026-08-16,,,rules
play_store,com.myntra.android,unable to contact customer care to resolve the issue and the app is bloated with ads and information,1,2026-08-16,,,rules
play_store,com.myntra.android,bhot hi jada khrab,1,2026-08-16,,,rules
play_store,com.myntra.android,Fake product not tag available,1,2026-08-16,,,rules
play_store,com.myntra.android,Good product available in best quality and price,5,2026-08-16,,quality_doubt,rules
play_store,com.myntra.android,best app for shopping. must try guys,5,2026-08-16,,,rules
play_store,com.myntra.android,very nice and comfortable kurti,5,2026-08-16,,,rules
play_store,com.myntra.android,please give me spin and win game,5,2026-08-16,,,rules
play_store,com.myntra.android,amezing qualitie products,5,2026-08-16,,,rules
play_store,com.myntra.android,nice worth buying,5,2026-08-16,,,rules
play_store,com.myntra.android,best app for cloths,5,2026-08-16,,,rules
play_store,com.myntra.android,some great offers comes with great collection,5,2026-08-16,,,rules
play_store,com.myntra.android,Good experience 😄😄😄,5,2026-08-16,,,rules
play_store,com.myntra.android,very nice platform,5,2026-08-16,,,rules
play_store,com.myntra.android,excellent collection,4,2026-08-16,,,rules
play_store,com.myntra.android,"nice app, easy to use",5,2026-08-16,,,rules
play_store,com.myntra.android,myntra is best .i really loved it .,5,2026-08-16,,,rules
play_store,com.myntra.android,well my experience on Myntra app is very nice. this is the best platform with variety of things available under one roof and that too branded. Thanks alot Myntra.,5,2026-08-16,,,rules
